step,parent_beam_id,beam_id,beam_rank,token_id,token,token_probability,token_log_probability,previous_log_probability,cumulative_log_probability,is_eos,carried_forward,survived,on_final_path
6,44,52,1,258882,<image|>,0.9096666133564816,-0.09467710554599762,-5.128375053405762,-5.223052024841309,False,False,True,True
6,43,53,2,496, a,0.746860704628754,-0.29187658429145813,-5.044771194458008,-5.336647987365723,False,False,True,False
6,45,54,3,258882,<image|>,0.7902254999697571,-0.23543693125247955,-5.265510082244873,-5.500946998596191,False,False,True,False
6,46,55,4,496, a,0.8157226609987934,-0.2036808580160141,-5.312499046325684,-5.516180038452148,False,False,True,False
6,49,56,5,1003, about,0.7381813590619963,-0.30356574058532715,-5.567370414733887,-5.870936393737793,False,False,True,False
6,48,57,6,258882,<image|>,0.5524848917528179,-0.5933291912078857,-5.563819408416748,-6.157148361206055,False,False,True,False
6,50,58,7,258882,<image|>,0.44220300453391653,-0.8159862160682678,-5.567370414733887,-6.38335657119751,False,False,True,False
6,47,59,8,258882,<image|>,0.24880801505968866,-1.3910737037658691,-5.312499046325684,-6.703572750091553,False,False,False,False
6,41,60,9,3925, story,0.15070928998185376,-1.8924025297164917,-4.884035587310791,-6.776438236236572,False,False,True,False
7,51,61,0,496, a,0.8592226578961492,-0.15172718465328217,-5.026584625244141,-5.178311824798584,False,False,True,False
7,52,62,1,258882,<image|>,0.9650933738258283,-0.03553042188286781,-5.223052024841309,-5.258582592010498,False,False,True,True
7,54,63,2,258882,<image|>,0.6689060784201473,-0.40211161971092224,-5.500946998596191,-5.9030585289001465,False,False,True,False
7,56,64,3,496, a,0.7507214483299304,-0.2867206037044525,-5.870936393737793,-6.157657146453857,False,False,True,False
7,58,65,4,258882,<image|>,0.7598636261648221,-0.2746163010597229,-6.38335657119751,-6.657972812652588,False,False,True,False
7,53,66,5,60349, teddy,0.2198686208264554,-1.5147250890731812,-5.336647987365723,-6.851373195648193,False,False,True,False
7,60,67,6,1003, about,0.7187361245361014,-0.3302609920501709,-6.776438236236572,-7.106698989868164,False,False,True,False
7,57,68,7,258882,<image|>,0.37355534108684935,-0.9846891164779663,-6.157148361206055,-7.1418375968933105,False,False,False,False
7,54,69,8,108,"

",0.19164479440485066,-1.6521116495132446,-5.500946998596191,-7.1530585289001465,False,False,True,False
7,55,70,9,12274, funny,0.1591981738579133,-1.8376054763793945,-5.516180038452148,-7.353785514831543,False,False,True,False
8,62,71,0,258882,<image|>,0.8974469466041696,-0.1082012727856636,-5.258582592010498,-5.36678409576416,False,False,True,True
8,61,72,1,60349, teddy,0.5094930860855406,-0.6743389964103699,-5.178311824798584,-5.8526506423950195,False,False,True,False
8,63,73,2,258882,<image|>,0.5861121181964799,-0.534244179725647,-5.9030585289001465,-6.437302589416504,False,False,True,False
8,66,74,3,10591, bear,0.9878317557435425,-0.012242883443832397,-6.851373195648193,-6.863615989685059,False,False,True,False
8,65,75,4,258882,<image|>,0.6511230650413037,-0.4290566146373749,-6.657972812652588,-7.087029457092285,False,False,True,False
8,67,76,5,496, a,0.7360346934466785,-0.30647802352905273,-7.106698989868164,-7.413177013397217,False,False,False,False
8,63,77,6,108,"

",0.2156185985059314,-1.534244179725647,-5.9030585289001465,-7.437302589416504,False,False,True,False
8,70,78,7,3925, story,0.8816285076709517,-0.12598450481891632,-7.353785514831543,-7.479770183563232,False,False,True,False
8,64,79,8,60349, teddy,0.2313393562809414,-1.463869571685791,-6.157657146453857,-7.621526718139648,False,False,True,False
8,69,80,9,258882,<image|>,0.5996870080867814,-0.5113474130630493,-7.1530585289001465,-7.664405822753906,False,False,False,False
9,71,81,0,258882,<image|>,0.8736815495286434,-0.1350393295288086,-5.36678409576416,-5.501823425292969,False,False,True,True
9,72,82,1,10591, bear,0.9938721582099443,-0.00614669406786561,-5.8526506423950195,-5.858797550201416,False,False,True,False
9,73,83,2,108,"

",0.36133239875615986,-1.0179569721221924,-6.437302589416504,-7.455259323120117,False,False,True,False
9,78,84,3,1003, about,0.9239454618518884,-0.07910223305225372,-7.479770183563232,-7.558872222900391,False,False,True,False
9,79,85,4,10591, bear,0.9896066972796699,-0.010447690263390541,-7.621526718139648,-7.631974220275879,False,False,True,False
9,73,86,5,258882,<image|>,0.2814059551003664,-1.2679569721221924,-6.437302589416504,-7.705259323120117,False,False,True,False
9,75,87,6,258882,<image|>,0.4812243138295211,-0.7314217686653137,-7.087029457092285,-7.818451404571533,False,False,True,False
9,74,88,7,528, in,0.3657523490007071,-1.0057988166809082,-6.863615989685059,-7.869414806365967,False,False,True,False
9,77,89,8,258882,<image|>,0.5811513595457735,-0.5427440404891968,-7.437302589416504,-7.98004674911499,False,False,True,False
9,75,90,9,108,"

",0.2918773179340221,-1.231421709060669,-7.087029457092285,-8.318450927734375,False,False,False,False
10,81,91,0,258882,<image|>,0.8824306410704064,-0.1250750869512558,-5.501823425292969,-5.626898288726807,False,False,True,True
10,82,92,1,528, in,0.5012459448233803,-0.6906583905220032,-5.858797550201416,-6.5494561195373535,False,False,True,False
10,82,93,2,236761,.,0.18439808906205898,-1.6906583309173584,-5.858797550201416,-7.549455642700195,False,False,True,False
10,84,94,3,496, a,0.9004358439827184,-0.10487636178731918,-7.558872222900391,-7.663748741149902,False,False,True,False
10,88,95,4,1003, about,0.7585419057561752,-0.2763572335243225,-7.869414806365967,-8.145771980285645,False,False,True,False
10,83,96,5,258882,<image|>,0.42739512743109864,-0.8500463366508484,-7.455259323120117,-8.305305480957031,False,False,True,False
10,86,97,6,108,"

",0.5461033201206665,-0.6049470901489258,-7.705259323120117,-8.310206413269043,False,False,False,False
10,87,98,7,108,"

",0.47965506710875505,-0.7346880435943604,-7.818451404571533,-8.553139686584473,False,False,True,False
10,85,99,8,528, in,0.38891207878923084,-0.9444019794464111,-7.631974220275879,-8.576375961303711,False,False,True,False
10,89,100,9,258882,<image|>,0.49567361691007084,-0.7018375992774963,-7.98004674911499,-8.681884765625,False,False,False,False
11,91,101,0,258882,<image|>,0.8908663728707109,-0.11556083709001541,-5.626898288726807,-5.742459297180176,False,False,True,True
11,92,102,1,1003, about,0.8227144517362598,-0.1951460987329483,-6.5494561195373535,-6.744602203369141,False,False,True,False
11,94,103,2,60349, teddy,0.7250097630046933,-0.32157015800476074,-7.663748741149902,-7.985319137573242,False,False,True,False
11,95,104,3,236743, ,0.994950175623869,-0.00506261782720685,-8.145771980285645,-8.150835037231445,False,False,True,False
11,93,105,4,108,"

",0.4227133047840273,-0.8610610961914062,-7.549455642700195,-8.410516738891602,False,False,True,False
11,99,106,5,1003, about,0.7578425856142591,-0.2772795855998993,-8.576375961303711,-8.853655815124512,False,False,True,False
11,93,107,6,258882,<image|>,0.2563885796199636,-1.3610610961914062,-7.549455642700195,-8.910516738891602,False,False,False,False
11,96,108,7,258882,<image|>,0.5400184418103505,-0.6161519885063171,-8.305305480957031,-8.921457290649414,False,False,True,False
11,92,109,8,236743, ,0.08671346654097248,-2.445146083831787,-6.5494561195373535,-8.99460220336914,False,False,True,False
11,98,110,9,258882,<image|>,0.4066069906455411,-0.899908185005188,-8.553139686584473,-9.453047752380371,False,False,False,False
12,101,111,0,258882,<image|>,0.9157239179844749,-0.08804035931825638,-5.742459297180176,-5.830499649047852,False,False,True,True
12,102,112,1,236743, ,0.9779394339330959,-0.022307539358735085,-6.744602203369141,-6.766909599304199,False,False,True,False
12,103,113,2,10591, bear,0.9852314083339374,-0.014878733083605766,-7.985319137573242,-8.000197410583496,False,False,True,False
12,104,114,3,236770,1,0.8702586851959172,-0.13896477222442627,-8.150835037231445,-8.289799690246582,False,False,True,False
12,106,115,4,236743, ,0.994234026374718,-0.005782661028206348,-8.853655815124512,-8.8594388961792,False,False,True,False
12,109,116,5,236770,1,0.6993475471707706,-0.3576074540615082,-8.99460220336914,-9.35221004486084,False,False,True,False
12,105,117,6,258882,<image|>,0.37432268937029606,-0.9826370477676392,-8.410516738891602,-9.39315414428711,False,False,False,False
12,108,118,7,108,"

",0.5399201819855575,-0.6163339614868164,-8.921457290649414,-9.53779125213623,False,False,True,False
12,105,119,8,6974,Write,0.2915228036029808,-1.2326370477676392,-8.410516738891602,-9.64315414428711,False,False,True,False
12,101,120,9,108,"

",0.019005243734478004,-3.963040351867676,-5.742459297180176,-9.705499649047852,False,False,True,False
13,111,121,0,258882,<image|>,0.9500909922454946,-0.05119751766324043,-5.830499649047852,-5.881697177886963,False,False,True,True
13,112,122,1,236770,1,0.7642851508657715,-0.2688143253326416,-6.766909599304199,-7.035723686218262,False,False,True,False
13,113,123,2,528, in,0.7355416160544415,-0.30714815855026245,-8.000197410583496,-8.307345390319824,False,False,True,False
13,114,124,3,236771,0,0.9694949065367239,-0.030980058014392853,-8.289799690246582,-8.320779800415039,False,False,True,False
13,112,125,4,258882,<image|>,0.11720692397109155,-2.1438143253326416,-6.766909599304199,-8.910723686218262,False,False,True,False
13,115,126,5,236770,1,0.8656624881130797,-0.14426018297672272,-8.8594388961792,-9.00369930267334,False,False,True,False
13,116,127,6,236771,0,0.9070529487132304,-0.09755445271730423,-9.35221004486084,-9.449764251708984,False,False,True,False
13,120,128,7,258882,<image|>,0.9716709189172111,-0.02873809263110161,-9.705499649047852,-9.734237670898438,False,False,True,False
13,118,129,8,258882,<image|>,0.8188758097492825,-0.19982284307479858,-9.53779125213623,-9.737613677978516,False,False,False,False
13,119,130,9,496, a,0.8759458954606405,-0.13245095312595367,-9.64315414428711,-9.775605201721191,False,False,False,False
14,121,131,0,258882,<image|>,0.9434179209378606,-0.058245912194252014,-5.881697177886963,-5.939943313598633,False,False,True,True
14,122,132,1,236771,0,0.9629037997121516,-0.03780176863074303,-7.035723686218262,-7.073525428771973,False,False,True,False
14,124,133,2,236771,0,0.9961906900072147,-0.0038165838923305273,-8.320779800415039,-8.324596405029297,False,False,True,False
14,123,134,3,1003, about,0.9261129549774396,-0.07675907015800476,-8.307345390319824,-8.38410472869873,False,False,True,False
14,126,135,4,236771,0,0.9721449891212246,-0.02825031988322735,-9.00369930267334,-9.031949996948242,False,False,True,False
14,121,136,5,108,"

",0.028488753110562634,-3.558245897293091,-5.881697177886963,-9.439943313598633,False,False,True,False
14,127,137,6,236771,0,0.9786614073416058,-0.021569551900029182,-9.449764251708984,-9.471333503723145,False,False,True,False
14,128,138,7,258882,<image|>,0.8088721864916959,-0.2121143639087677,-9.734237670898438,-9.946352005004883,False,False,True,False
14,125,139,8,258882,<image|>,0.29519208083317966,-1.2201290130615234,-8.910723686218262,-10.130852699279785,False,False,False,False
14,125,140,9,236770,1,0.2298958237093578,-1.4701290130615234,-8.910723686218262,-10.380852699279785,False,False,True,False
15,131,141,0,258882,<image|>,0.9341872246772295,-0.0680784061551094,-5.939943313598633,-6.008021831512451,False,False,True,True
15,132,142,1,236771,0,0.9966794018409236,-0.0033261235803365707,-7.073525428771973,-7.0768513679504395,False,False,True,False
15,133,143,2,21739, tokens,0.9429101834370367,-0.05878424644470215,-8.324596405029297,-8.383380889892578,False,False,True,False
15,134,144,3,236743, ,0.9549611570182027,-0.04608461260795593,-8.38410472869873,-8.43018913269043,False,False,True,False
15,135,145,4,236771,0,0.9964976619232097,-0.003508485620841384,-9.031949996948242,-9.0354585647583,False,False,True,False
15,131,146,5,108,"

",0.041045317495306675,-3.1930785179138184,-5.939943313598633,-9.13302230834961,False,False,True,False
15,136,147,6,258882,<image|>,0.9704731691152634,-0.029971523210406303,-9.439943313598633,-9.469914436340332,False,False,True,False
15,137,148,7,21739, tokens,0.6918841387334959,-0.3683367669582367,-9.471333503723145,-9.839670181274414,False,False,True,False
15,138,149,8,258882,<image|>,0.7537759326530334,-0.2826601266860962,-9.946352005004883,-10.229012489318848,False,False,False,False
15,140,150,9,236771,0,0.9104574422536124,-0.0938081219792366,-10.380852699279785,-10.474660873413086,False,False,False,False
16,141,151,0,258882,<image|>,0.9092036080622576,-0.09518621861934662,-6.008021831512451,-6.103208065032959,False,False,True,True
16,142,152,1,21739, tokens,0.8965953569648643,-0.10915062576532364,-7.0768513679504395,-7.186001777648926,False,False,True,False
16,143,153,2,236761,.,0.8935355207449969,-0.11256919056177139,-8.383380889892578,-8.495949745178223,False,False,True,False
16,144,154,3,236770,1,0.7989158025096271,-0.22449971735477448,-8.43018913269043,-8.654688835144043,False,False,True,False
16,141,155,4,108,"

",0.06586248748126719,-2.720186233520508,-6.008021831512451,-8.728208541870117,False,False,True,False
16,145,156,5,21739, tokens,0.9419571627556135,-0.059795480221509933,-9.0354585647583,-9.095253944396973,False,False,True,False
16,146,157,6,258882,<image|>,0.9719334591023585,-0.02846793457865715,-9.13302230834961,-9.161490440368652,False,False,True,False
16,147,158,7,258882,<image|>,0.8826755796760605,-0.12479755282402039,-9.469914436340332,-9.594712257385254,False,False,True,False
16,142,159,8,4171, words,0.06494914836484611,-2.7341506481170654,-7.0768513679504395,-9.811001777648926,False,False,False,False
16,148,160,9,236761,.,0.722293659416052,-0.3253234922885895,-9.839670181274414,-10.164993286132812,False,False,False,False
17,151,161,0,258882,<image|>,0.989996660442732,-0.010053709149360657,-6.103208065032959,-6.113261699676514,False,False,True,True
17,152,162,1,108,"

",0.46932327227560866,-0.7564634680747986,-7.186001777648926,-7.942465305328369,False,False,True,False
17,153,163,2,108,"

",0.9646068538405886,-0.03603466600179672,-8.495949745178223,-8.531984329223633,False,False,True,False
17,154,164,3,236771,0,0.984511614299216,-0.01560958381742239,-8.654688835144043,-8.67029857635498,False,False,True,False
17,155,165,4,258882,<image|>,0.9969966287464491,-0.003007890423759818,-8.728208541870117,-8.731216430664062,False,False,True,False
17,152,166,5,258882,<image|>,0.15236694925119276,-1.8814635276794434,-7.186001777648926,-9.067464828491211,False,False,True,False
17,157,167,6,258882,<image|>,0.9728913742817724,-0.02748284302651882,-9.161490440368652,-9.188973426818848,False,False,True,False
17,156,168,7,108,"

",0.872784541527834,-0.13606655597686768,-9.095253944396973,-9.23132038116455,False,False,False,False
17,158,169,8,258882,<image|>,0.965437249117622,-0.0351741723716259,-9.594712257385254,-9.629886627197266,False,False,True,False
17,152,170,9,107,"
",0.08155615091527393,-2.5064635276794434,-7.186001777648926,-9.692464828491211,False,False,True,False
18,161,171,0,258882,<image|>,0.9453730497060404,-0.05617566779255867,-6.113261699676514,-6.169437408447266,False,False,True,True
18,162,172,1,258882,<image|>,0.7061099942804835,-0.347984254360199,-7.942465305328369,-8.290449142456055,False,False,True,False
18,164,173,2,236771,0,0.9716363671482802,-0.028773652389645576,-8.67029857635498,-8.699071884155273,False,False,True,False
18,165,174,3,258882,<image|>,0.9257728159496688,-0.0771264135837555,-8.731216430664062,-8.808342933654785,False,False,True,False
18,163,175,4,6974,Write,0.4667820672921264,-0.7618927955627441,-8.531984329223633,-9.293876647949219,False,False,True,False
18,161,176,5,108,"

",0.04153679123218984,-3.181175708770752,-6.113261699676514,-9.294437408447266,False,False,True,False
18,166,177,6,258882,<image|>,0.728162356930648,-0.3172312378883362,-9.067464828491211,-9.384696006774902,False,False,True,False
18,167,178,7,258882,<image|>,0.8208505139825308,-0.19741426408290863,-9.188973426818848,-9.386387825012207,False,False,True,False
18,169,179,8,258882,<image|>,0.8377889343666717,-0.17698907852172852,-9.629886627197266,-9.806875228881836,False,False,True,False
18,170,180,9,258882,<image|>,0.7892412057258853,-0.23668329417705536,-9.692464828491211,-9.929147720336914,False,False,False,False
19,171,181,0,258882,<image|>,0.9516428504132283,-0.04956547170877457,-6.169437408447266,-6.219002723693848,False,False,True,True
19,172,182,1,258882,<image|>,0.6839993219109397,-0.37979835271835327,-8.290449142456055,-8.670247077941895,False,False,True,False
19,173,183,2,21739, tokens,0.9623667101616866,-0.03835970535874367,-8.699071884155273,-8.737431526184082,False,False,True,False
19,174,184,3,258882,<image|>,0.8045147764798214,-0.2175159454345703,-8.808342933654785,-9.025858879089355,False,False,True,False
19,176,185,4,258882,<image|>,0.9727013996309016,-0.027678130194544792,-9.294437408447266,-9.322115898132324,False,False,True,False
19,175,186,5,496, a,0.8592412230489379,-0.1517055779695511,-9.293876647949219,-9.445582389831543,False,False,False,False
19,171,187,6,108,"

",0.03689919463937007,-3.299565553665161,-6.169437408447266,-9.469002723693848,False,False,True,False
19,178,188,7,258882,<image|>,0.8413326336700415,-0.17276817560195923,-9.386387825012207,-9.55915641784668,False,False,True,False
19,177,189,8,258882,<image|>,0.6987382831319852,-0.35847902297973633,-9.384696006774902,-9.743175506591797,False,False,True,False
19,179,190,9,258882,<image|>,0.8376591729461781,-0.17714397609233856,-9.806875228881836,-9.98401927947998,False,False,True,False
20,181,191,0,258882,<image|>,0.9410094451540691,-0.06080210208892822,-6.219002723693848,-6.279804706573486,False,False,True,True
20,182,192,1,258882,<image|>,0.8995270633181479,-0.10588613897562027,-8.670247077941895,-8.77613353729248,False,False,True,False
20,183,193,2,236761,.,0.8477031901558053,-0.16522471606731415,-8.737431526184082,-8.902656555175781,False,False,True,False
20,184,194,3,258882,<image|>,0.8059346641389571,-0.21575260162353516,-9.025858879089355,-9.24161148071289,False,False,True,False
20,181,195,4,108,"

",0.046850107165659016,-3.0608019828796387,-6.219002723693848,-9.279804229736328,False,False,True,False
20,185,196,5,258882,<image|>,0.9541925219353082,-0.04688982293009758,-9.322115898132324,-9.369006156921387,False,False,True,False
20,187,197,6,258882,<image|>,0.9727006096874933,-0.027678942307829857,-9.469002723693848,-9.496681213378906,False,False,True,False
20,188,198,7,258882,<image|>,0.8553273943819052,-0.15627096593379974,-9.55915641784668,-9.71542739868164,False,False,True,False
20,189,199,8,258882,<image|>,0.8801647325861327,-0.12764619290828705,-9.743175506591797,-9.870821952819824,False,False,True,False
20,190,200,9,258882,<image|>,0.8511985873381434,-0.1611098200082779,-9.98401927947998,-10.145129203796387,False,False,False,False
21,191,201,0,258882,<image|>,0.9429295802919271,-0.05876367539167404,-6.279804706573486,-6.338568210601807,False,False,True,True
21,192,202,1,258882,<image|>,0.8992080913343045,-0.10624080151319504,-8.77613353729248,-8.88237476348877,False,False,True,False
21,195,203,2,258882,<image|>,0.9752029491758911,-0.025109676644206047,-9.279804229736328,-9.304913520812988,False,False,True,False
21,191,204,3,108,"

",0.046945696332121076,-3.0587637424468994,-6.279804706573486,-9.338568687438965,False,False,True,False
21,193,205,4,108,"

",0.5762304585013311,-0.5512475967407227,-8.902656555175781,-9.453904151916504,False,False,True,False
21,194,206,5,258882,<image|>,0.8049100167385661,-0.2170247882604599,-9.24161148071289,-9.458636283874512,False,False,True,False
21,196,207,6,258882,<image|>,0.8974683570351447,-0.10817741602659225,-9.369006156921387,-9.47718334197998,False,False,True,False
21,197,208,7,258882,<image|>,0.9626388250981415,-0.038076989352703094,-9.496681213378906,-9.534758567810059,False,False,True,False
21,198,209,8,258882,<image|>,0.8546714505842652,-0.157038152217865,-9.71542739868164,-9.872465133666992,False,False,True,False
21,199,210,9,258882,<image|>,0.8656484666046264,-0.14427638053894043,-9.870821952819824,-10.015098571777344,False,False,False,False
22,201,211,0,258882,<image|>,0.9360976655552561,-0.06603546440601349,-6.338568210601807,-6.404603481292725,False,False,True,True
22,202,212,1,258882,<image|>,0.8299550476518205,-0.18638373911380768,-8.88237476348877,-9.068758964538574,False,False,True,False
22,201,213,2,108,"

",0.052811014128289285,-2.941035509109497,-6.338568210601807,-9.279603958129883,False,False,True,False
22,203,214,3,258882,<image|>,0.9647406397223897,-0.03589598089456558,-9.304913520812988,-9.34080982208252,False,False,True,False
22,204,215,4,258882,<image|>,0.968810556322712,-0.03168619051575661,-9.338568687438965,-9.370254516601562,False,False,True,False
22,206,216,5,258882,<image|>,0.8228782781570452,-0.1949469894170761,-9.458636283874512,-9.653583526611328,False,False,True,False
22,208,217,6,258882,<image|>,0.8868297743715876,-0.12010222673416138,-9.534758567810059,-9.654860496520996,False,False,True,False
22,207,218,7,258882,<image|>,0.8273116881645343,-0.1895737648010254,-9.47718334197998,-9.666757583618164,False,False,True,False
22,205,219,8,258882,<image|>,0.7118143373258511,-0.3399381637573242,-9.453904151916504,-9.793842315673828,False,False,True,False
22,209,220,9,258882,<image|>,0.85490339727456,-0.15676680207252502,-9.872465133666992,-10.029232025146484,False,False,False,False
23,211,221,0,258882,<image|>,0.9124786638565658,-0.09159057587385178,-6.404603481292725,-6.496193885803223,False,False,True,True
23,211,222,1,108,"

",0.0749008048445127,-2.591590642929077,-6.404603481292725,-8.996193885803223,False,False,True,False
23,213,223,2,258882,<image|>,0.9619428265774638,-0.03880026191473007,-9.279603958129883,-9.318404197692871,False,False,True,False
23,215,224,3,258882,<image|>,0.9650505157666752,-0.03557483106851578,-9.370254516601562,-9.405829429626465,False,False,True,False
23,214,225,4,258882,<image|>,0.9188281630919966,-0.08465615659952164,-9.34080982208252,-9.42546558380127,False,False,True,False
23,212,226,5,258882,<image|>,0.5465579113326713,-0.6041150093078613,-9.068758964538574,-9.672874450683594,False,False,False,False
23,216,227,6,258882,<image|>,0.8691791580944908,-0.1402060091495514,-9.653583526611328,-9.793789863586426,False,False,True,False
23,217,228,7,258882,<image|>,0.8441569601427551,-0.16941682994365692,-9.654860496520996,-9.8242769241333,False,False,True,False
23,218,229,8,258882,<image|>,0.824973522542746,-0.19240398705005646,-9.666757583618164,-9.859161376953125,False,False,True,False
23,219,230,9,258882,<image|>,0.8300603371032369,-0.18625688552856445,-9.793842315673828,-9.980098724365234,False,False,True,False
24,221,231,0,258882,<image|>,0.9104443028318209,-0.09382255375385284,-6.496193885803223,-6.5900163650512695,False,False,True,True
24,222,232,1,258882,<image|>,0.955780361044503,-0.04522714018821716,-8.996193885803223,-9.041420936584473,False,False,True,False
24,221,233,2,108,"

",0.07473382491319017,-2.593822479248047,-6.496193885803223,-9.09001636505127,False,False,True,False
