step,parent_beam_id,beam_id,beam_rank,token_id,token,token_probability,token_log_probability,previous_log_probability,cumulative_log_probability,is_eos,carried_forward,survived,on_final_path
9,72,82,1,557, was,0.4837655052073092,-0.7261549830436707,-1.68050217628479,-2.4066572189331055,False,False,True,False
9,72,83,2,11,",",0.201663453531434,-1.6011550426483154,-1.68050217628479,-3.2816572189331055,False,False,True,False
9,72,84,3,23237, Bear,0.12231506751034867,-2.1011550426483154,-1.68050217628479,-3.7816572189331055,False,False,True,False
9,73,85,4,11385, bear,0.9973778520313882,-0.0026255918201059103,-4.0993170738220215,-4.101942539215088,False,False,True,False
9,72,86,5,5532, wasn,0.08406583453445661,-2.4761550426483154,-1.68050217628479,-4.1566572189331055,False,False,True,False
9,72,87,6,279, the,0.07418783858984707,-2.6011550426483154,-1.68050217628479,-4.2816572189331055,False,False,True,False
9,74,88,7,11385, bear,0.9838450233259195,-0.01628689095377922,-4.823585510253906,-4.839872360229492,False,False,True,False
9,75,89,8,315,om,0.9996181992749325,-0.00038187362952157855,-5.730083465576172,-5.730465412139893,False,False,False,False
9,76,90,9,1379, most,0.5646366566869071,-0.5715728402137756,-5.987478733062744,-6.559051513671875,False,False,False,False
10,81,91,0,220, ,0.999776770847438,-0.0002232540718978271,-0.752863883972168,-0.7530871629714966,False,False,True,True
10,82,92,1,264, a,0.5155538013277574,-0.6625136137008667,-2.4066572189331055,-3.0691709518432617,False,False,True,False
10,83,93,2,264, a,0.88456410310551,-0.12266029417514801,-3.2816572189331055,-3.404317617416382,False,False,True,False
10,82,94,3,524, not,0.3543346002924985,-1.0375136137008667,-2.4066572189331055,-3.4441709518432617,False,False,True,False
10,86,95,4,914,'t,0.9998617363440299,-0.0001382732152706012,-4.1566572189331055,-4.156795501708984,False,False,True,False
10,84,96,5,557, was,0.4840428011783147,-0.7255819439888,-3.7816572189331055,-4.50723934173584,False,False,True,False
10,87,97,6,23237, Bear,0.5008218170805907,-0.6915048956871033,-4.2816572189331055,-4.9731621742248535,False,False,False,False
10,88,98,7,440, with,0.7455772444038653,-0.2935965359210968,-4.839872360229492,-5.133469104766846,False,False,False,False
10,85,99,8,440, with,0.3558665248177306,-1.0331995487213135,-4.101942539215088,-5.1351423263549805,False,False,False,False
10,82,100,9,874, no,0.061574113453557955,-2.7875137329101562,-2.4066572189331055,-5.194170951843262,False,False,True,False
11,91,101,0,2972, **,0.998463135203166,-0.0015380469849333167,-0.7530871629714966,-0.7546252012252808,False,False,True,True
11,92,102,1,39861, ted,0.8784613971807835,-0.12958331406116486,-3.0691709518432617,-3.19875431060791,False,False,True,False
11,93,103,2,39861, ted,0.49423859705391104,-0.7047368884086609,-3.404317617416382,-4.1090545654296875,False,False,True,False
11,94,104,3,678, your,0.4877680775835161,-0.7179152369499207,-3.4441709518432617,-4.162086009979248,False,False,True,False
11,95,105,4,1066, just,0.696646315976415,-0.36147743463516235,-4.156795501708984,-4.518272876739502,False,False,True,False
11,94,106,5,1066, just,0.20333197383663748,-1.5929152965545654,-3.4441709518432617,-5.037086486816406,False,False,True,False
11,100,107,6,18541, ordinary,0.9944910989509127,-0.005524131003767252,-5.194170951843262,-5.199695110321045,False,False,True,False
11,96,108,7,524, not,0.4436931450143078,-0.8126220703125,-4.50723934173584,-5.31986141204834,False,False,True,False
11,94,109,8,264, a,0.12332707623180765,-2.0929152965545654,-3.4441709518432617,-5.537086486816406,False,False,True,False
11,93,110,9,11385, bear,0.09732134429565194,-2.3297369480133057,-3.404317617416382,-5.7340545654296875,False,False,False,False
12,101,111,0,2014,An,0.9999837877990074,-1.6212332411669195e-05,-0.7546252012252808,-0.7546414136886597,False,False,True,True
12,102,112,1,9952,dy,0.9965825445839583,-0.003423308255150914,-3.19875431060791,-3.2021775245666504,False,False,True,False
12,103,113,2,9952,dy,0.9984790605316115,-0.0015220972709357738,-4.1090545654296875,-4.110576629638672,False,False,True,False
12,104,114,3,5289, average,0.9861210122682778,-0.01397620141506195,-4.162086009979248,-4.176062107086182,False,False,True,False
12,105,115,4,264, a,0.7505895920188317,-0.2868962585926056,-4.518272876739502,-4.805169105529785,False,False,True,False
12,107,116,5,39861, ted,0.7983148614010105,-0.2252521961927414,-5.199695110321045,-5.424947261810303,False,False,True,False
12,109,117,6,4472, normal,0.8808835310869629,-0.1268298625946045,-5.537086486816406,-5.66391658782959,False,False,True,False
12,106,118,7,264, a,0.48908506771503485,-0.7152188420295715,-5.037086486816406,-5.752305507659912,False,False,False,False
12,106,119,8,866, any,0.48908506771503485,-0.7152188420295715,-5.037086486816406,-5.752305507659912,False,False,True,False
12,108,120,9,678, your,0.588994859194853,-0.5293378233909607,-5.31986141204834,-5.849199295043945,False,False,False,False
13,111,121,0,53983,alyze,0.9999985694905718,-1.4305104514278355e-06,-0.7546414136886597,-0.7546428442001343,False,False,True,True
13,112,122,1,11385, bear,0.9998009601172251,-0.00019905969384126365,-3.2021775245666504,-3.2023766040802,False,False,True,False
13,113,123,2,11385, bear,0.9985888870855848,-0.0014121094718575478,-4.110576629638672,-4.111988544464111,False,False,True,False
13,115,124,3,39861, ted,0.8743275502076134,-0.13430020213127136,-4.805169105529785,-4.939469337463379,False,False,True,False
13,114,125,4,39861, ted,0.43147492011207295,-0.8405458927154541,-4.176062107086182,-5.016608238220215,False,False,True,False
13,116,126,5,9952,dy,0.9994084759853765,-0.0005916990339756012,-5.424947261810303,-5.425539016723633,False,False,False,False
13,114,127,6,42842, stuffed,0.23095188210930534,-1.465545892715454,-4.176062107086182,-5.641608238220215,False,False,True,False
13,117,128,7,39861, ted,0.9499401529553424,-0.05135629326105118,-5.66391658782959,-5.715272903442383,False,False,True,False
13,114,129,8,69244, plush,0.2038143206075446,-1.590545892715454,-4.176062107086182,-5.766608238220215,False,False,False,False
13,119,130,9,39861, ted,0.9485555589056615,-0.05281491577625275,-5.752305507659912,-5.805120468139648,False,False,True,False
14,121,131,0,279, the,0.9999521993597025,-4.7801782784517854e-05,-0.7546428442001343,-0.7546906471252441,False,False,True,True
14,122,132,1,440, with,0.4735394333992204,-0.7475200891494751,-3.2023766040802,-3.949896812438965,False,False,True,False
14,123,133,2,440, with,0.9258308537122788,-0.07706372439861298,-4.111988544464111,-4.189052104949951,False,False,True,False
14,122,134,3,314, of,0.2872161849395758,-1.247520089149475,-3.2023766040802,-4.449896812438965,False,False,False,False
14,122,135,4,852, who,0.22368418974172305,-1.497520089149475,-3.2023766040802,-4.699896812438965,False,False,True,False
14,124,136,5,9952,dy,0.9997064737098825,-0.0002935693773906678,-4.939469337463379,-4.939763069152832,False,False,True,False
14,125,137,6,9952,dy,0.9996273714656818,-0.00037269797758199275,-5.016608238220215,-5.01698112487793,False,False,True,False
14,128,138,7,9952,dy,0.9997756984366848,-0.00022432672267314047,-5.715272903442383,-5.715497016906738,False,False,True,False
14,130,139,8,9952,dy,0.9991939609679384,-0.0008063640561886132,-5.805120468139648,-5.80592679977417,False,False,True,False
14,127,140,9,11385, bear,0.8030990418238567,-0.21927723288536072,-5.641608238220215,-5.8608856201171875,False,False,True,False
15,131,141,0,5952, Request,0.9999022579399389,-9.77468371274881e-05,-0.7546906471252441,-0.7547883987426758,False,False,True,True
15,133,142,1,799, one,0.688853115814372,-0.3727272152900696,-4.189052104949951,-4.561779499053955,False,False,True,False
15,132,143,2,264, a,0.46743846879921996,-0.7604875564575195,-3.949896812438965,-4.710384368896484,False,False,True,False
15,137,144,3,11385, bear,0.9228670837931315,-0.08027005940675735,-5.01698112487793,-5.0972514152526855,False,False,True,False
15,136,145,4,11385, bear,0.8518189265721126,-0.16038130223751068,-4.939763069152832,-5.100144386291504,False,False,True,False
15,138,146,5,11385, bear,0.9028694591200854,-0.10217729955911636,-5.715497016906738,-5.817674160003662,False,False,True,False
15,139,147,6,11385, bear,0.8897811042574966,-0.11677979677915573,-5.80592679977417,-5.922706604003906,False,False,True,False
15,140,148,7,13,.,0.8923176753727166,-0.11393307149410248,-5.8608856201171875,-5.974818706512451,False,False,True,False
15,135,149,8,36330, hated,0.2716897128385222,-1.3030946254730225,-4.699896812438965,-6.002991676330566,False,False,True,False
15,132,150,9,799, one,0.09798042585278965,-2.3229875564575195,-3.949896812438965,-6.272884368896484,False,False,False,False
16,141,151,0,64700,:**,0.9999895096921129,-1.0490362910786644e-05,-0.7547883987426758,-0.7547988891601562,False,False,True,True
16,145,152,1,26,;,0.999677881073919,-0.00032217081752605736,-5.100144386291504,-5.100466728210449,False,False,True,False
16,144,153,2,13,.,0.8656441711925599,-0.14428134262561798,-5.0972514152526855,-5.241532802581787,False,False,True,False
16,143,154,3,6038, secret,0.5378192076745097,-0.6202328205108643,-4.710384368896484,-5.3306169509887695,False,False,True,False
16,142,155,4,7167, missing,0.2946040853393422,-1.2221229076385498,-4.561779499053955,-5.783902168273926,False,False,True,False
16,147,156,5,26,;,0.986854423548406,-0.013232744298875332,-5.922706604003906,-5.935939311981201,False,False,True,False
16,142,157,6,3037, button,0.22943789235831466,-1.4721229076385498,-4.561779499053955,-6.033902168273926,False,False,True,False
16,146,158,7,13,.,0.6502071156827249,-0.43046432733535767,-5.817674160003662,-6.248138427734375,False,False,True,False
16,148,159,8,5788, While,0.4560831521577302,-0.7850801348686218,-5.974818706512451,-6.759898662567139,False,False,False,False
16,149,160,9,1602, being,0.4504253336165775,-0.7975629568099976,-6.002991676330566,-6.8005547523498535,False,False,False,False
17,151,161,0,198,"
",0.9999899865198352,-1.0013530300057027e-05,-0.7547988891601562,-0.7548089027404785,False,False,True,True
17,152,162,1,551, he,0.9994595589129566,-0.00054058717796579,-5.100466728210449,-5.101007461547852,False,False,True,False
17,154,163,2,25,:,0.9224137779771518,-0.0807613730430603,-5.3306169509887695,-5.411378383636475,False,False,True,False
17,153,164,3,5788, While,0.6638676122636806,-0.4096725285053253,-5.241532802581787,-5.651205539703369,False,False,True,False
17,156,165,4,551, he,0.9993295399498686,-0.0006706849089823663,-5.935939311981201,-5.936610221862793,False,False,True,False
17,157,166,5,7662, eye,0.9534002045262029,-0.047720521688461304,-6.033902168273926,-6.08162260055542,False,False,True,False
17,155,167,6,3037, button,0.5000036945492986,-0.6931397914886475,-5.783902168273926,-6.477042198181152,False,False,True,False
17,153,168,7,1216, He,0.27674120189491724,-1.284672498703003,-5.241532802581787,-6.526205062866211,False,False,True,False
17,158,169,8,5788, While,0.4673137494877312,-0.760754406452179,-6.248138427734375,-7.008893013000488,False,False,True,False
17,158,170,9,1216, He,0.4673137494877312,-0.760754406452179,-6.248138427734375,-7.008893013000488,False,False,False,False
18,161,171,0,262,   ,0.9999184674950152,-8.153582894010469e-05,-0.7548089027404785,-0.7548904418945312,False,False,True,True
18,162,172,1,557, was,0.9970367998887416,-0.002967599080875516,-5.101007461547852,-5.103975296020508,False,False,True,False
18,163,173,2,551, he,0.9921074749438765,-0.007923835888504982,-5.411378383636475,-5.419301986694336,False,False,True,False
18,165,174,3,557, was,0.9339145275911832,-0.06837035715579987,-5.936610221862793,-6.004980564117432,False,False,True,False
18,164,175,4,3672, others,0.5195401716660456,-0.6548111438751221,-5.651205539703369,-6.30601692199707,False,False,True,False
18,166,176,5,7167, missing,0.7705228180016593,-0.2606860101222992,-6.08162260055542,-6.342308521270752,False,False,True,False
18,167,177,6,7662, eye,0.9916150295280752,-0.008420322090387344,-6.477042198181152,-6.485462665557861,False,False,True,False
18,164,178,7,975, other,0.4046182925305684,-0.9048111438751221,-5.651205539703369,-6.55601692199707,False,False,True,False
18,168,179,8,995, had,0.49288678248706386,-0.7074757814407349,-6.526205062866211,-7.233680725097656,False,False,False,False
18,169,180,9,3672, others,0.4836942599817765,-0.7263022661209106,-7.008893013000488,-7.735195159912109,False,False,False,False
19,171,181,0,348, *,0.9999734170346474,-2.658331868587993e-05,-0.7548904418945312,-0.7549170255661011,False,False,True,True
19,172,182,1,264, a,0.9401486557517806,-0.06171727180480957,-5.103975296020508,-5.165692329406738,False,False,True,False
19,174,183,2,264, a,0.82839215729695,-0.18826861679553986,-6.004980564117432,-6.193249225616455,False,False,True,False
19,173,184,3,557, was,0.3192094872281191,-1.1419076919555664,-5.419301986694336,-6.561209678649902,False,False,True,False
19,176,185,4,11,",",0.7563239941584057,-0.2792854309082031,-6.342308521270752,-6.621593952178955,False,False,True,False
19,178,186,5,28754, bears,0.8010886707321095,-0.22178363800048828,-6.55601692199707,-6.777800559997559,False,False,True,False
19,173,187,6,36330, hated,0.21938925826025002,-1.5169076919555664,-5.419301986694336,-6.936209678649902,False,False,True,False
19,177,188,7,321, and,0.5294266563136746,-0.6359606385231018,-6.485462665557861,-7.121423244476318,False,False,True,False
19,177,189,8,11,",",0.4672173843425369,-0.7609606385231018,-6.485462665557861,-7.246423244476318,False,False,True,False
19,175,190,9,43883, slept,0.3361455481415677,-1.090211033821106,-6.30601692199707,-7.396227836608887,False,False,False,False
20,181,191,0,256,  ,0.9999974966112362,-2.50339189733495e-06,-0.7549170255661011,-0.7549195289611816,False,False,True,True
20,182,192,1,20922, retired,0.17780188539379327,-1.7270853519439697,-5.165692329406738,-6.892777442932129,False,False,True,False
20,188,193,2,264, a,0.7685959867010266,-0.26318982243537903,-7.121423244476318,-7.384613037109375,False,False,False,False
20,185,194,3,54642, dreamed,0.4302746148299416,-0.8433316349983215,-6.621593952178955,-7.464925765991211,False,False,True,False
20,186,195,4,43883, slept,0.4033228931448168,-0.9080178141593933,-6.777800559997559,-7.685818195343018,False,False,True,False
20,187,196,5,76523, hugs,0.4666119088198082,-0.7622573971748352,-6.936209678649902,-7.698467254638672,False,False,True,False
20,182,197,6,37365, tactical,0.07411885304790335,-2.6020853519439697,-5.165692329406738,-7.767777442932129,False,False,False,False
20,189,198,7,54642, dreamed,0.4391973520030052,-0.8228064179420471,-7.246423244476318,-8.069230079650879,False,False,True,False
20,184,199,8,3404, actually,0.20756807845945985,-1.572295904159546,-6.561209678649902,-8.133505821228027,False,False,True,False
20,183,200,9,20922, retired,0.131246970779754,-2.030674457550049,-6.193249225616455,-8.223923683166504,False,False,False,False
21,191,201,0,2972, **,0.4998325082532834,-0.6934822201728821,-0.7549195289611816,-1.448401689529419,False,False,True,True
21,191,202,1,31819, Topic,0.4998325082532834,-0.6934822201728821,-0.7549195289611816,-1.448401689529419,False,False,True,False
21,194,203,2,314, of,0.9305766714570928,-0.07195080816745758,-7.464925765991211,-7.536876678466797,False,False,True,False
21,196,204,3,13,.,0.9950168546217162,-0.004995602648705244,-7.698467254638672,-7.703463077545166,False,False,True,False
21,198,205,4,314, of,0.9451019812543267,-0.05646244063973427,-8.069230079650879,-8.125692367553711,False,False,True,False
21,192,206,5,20585, spy,0.2712459722050536,-1.3047292232513428,-6.892777442932129,-8.19750690460205,False,False,True,False
21,199,207,6,264, a,0.8403701928134384,-0.17391277849674225,-8.133505821228027,-8.307418823242188,False,False,True,False
21,195,208,7,303, in,0.3966500803731852,-0.9247007966041565,-7.685818195343018,-8.610519409179688,False,False,False,False
21,192,209,8,42691, detective,0.16451899846592577,-1.8047292232513428,-6.892777442932129,-8.69750690460205,False,False,True,False
21,191,210,9,16933, Subject,0.00024396582621231255,-8.318482398986816,-0.7549195289611816,-9.073402404785156,False,False,True,False
22,202,211,0,25,:,0.9999976158197796,-2.3841830625315197e-06,-1.448401689529419,-1.44840407371521,False,False,True,False
22,201,212,1,25562,Topic,0.9997876141585559,-0.00021240839851088822,-1.448401689529419,-1.4486141204833984,False,False,True,True
22,204,213,2,5788, While,0.7992072487893093,-0.22413498163223267,-7.703463077545166,-7.927597999572754,False,False,True,False
22,203,214,3,1602, being,0.44364443383902685,-0.8127318620681763,-7.536876678466797,-8.349608421325684,False,False,True,False
22,205,215,4,1602, being,0.4714333131158162,-0.7519776225090027,-8.125692367553711,-8.877670288085938,False,False,True,False
22,210,216,5,25,:,0.9999904633477849,-9.536697689327411e-06,-9.073402404785156,-9.07341194152832,False,False,True,False
22,206,217,6,13,.,0.38451512212586675,-0.9557721614837646,-8.19750690460205,-9.153279304504395,False,False,False,False
22,209,218,7,440, with,0.4265893324184136,-0.851933479309082,-8.69750690460205,-9.549440383911133,False,False,True,False
22,206,219,8,440, with,0.20581611355624543,-1.5807721614837646,-8.19750690460205,-9.778279304504395,False,False,True,False
22,207,220,9,13280, tiny,0.2088079545359257,-1.5663403272628784,-8.307418823242188,-9.873759269714355,False,False,True,False
23,212,221,0,64700,:**,0.9999990463265931,-9.536738616588991e-07,-1.4486141204833984,-1.4486150741577148,False,False,True,True
23,211,222,1,357, A,0.9523465063696712,-0.04882633313536644,-1.44840407371521,-1.4972304105758667,False,False,True,False
23,211,223,2,51063, Funny,0.04741454609814428,-3.048826217651367,-1.44840407371521,-4.497230529785156,False,False,True,False
23,213,224,3,975, other,0.830391554734268,-0.18585793673992157,-7.927597999572754,-8.113455772399902,False,False,True,False
23,214,225,4,264, a,0.8046174140439469,-0.21738837659358978,-8.349608421325684,-8.566996574401855,False,False,True,False
23,216,226,5,357, A,0.9954458213572938,-0.004564580507576466,-9.07341194152832,-9.07797622680664,False,False,True,False
23,215,227,6,264, a,0.806204511639168,-0.21541783213615417,-8.877670288085938,-9.093088150024414,False,False,False,False
23,218,228,7,264, a,0.7636144665275844,-0.26969224214553833,-9.549440383911133,-9.819132804870605,False,False,False,False
23,220,229,8,11,",",0.9021318127731559,-0.1029946357011795,-9.873759269714355,-9.976754188537598,False,False,False,False
23,219,230,9,264, a,0.6145417597021452,-0.4868783950805664,-9.778279304504395,-10.265157699584961,False,False,False,False
24,221,231,0,357, A,0.9769023814129133,-0.02336854860186577,-1.4486150741577148,-1.4719836711883545,False,False,True,True
24,222,232,1,14731, funny,0.9833070299498187,-0.016833867877721786,-1.4972304105758667,-1.5140643119812012,False,False,True,False
24,223,233,2,3255, story,0.9999954700677164,-4.529942543740617e-06,-4.497230529785156,-4.49723482131958,False,False,True,False
24,221,234,3,51063, Funny,0.0229745408195701,-3.7733685970306396,-1.4486150741577148,-5.221983909606934,False,False,True,False
24,222,235,4,39861, ted,0.015893679218896384,-4.141833782196045,-1.4972304105758667,-5.639064311981201,False,False,True,False
24,224,236,5,28754, bears,0.7377464467452706,-0.3041550815105438,-8.113455772399902,-8.417611122131348,False,False,True,False
