step,parent_beam_id,beam_id,beam_rank,token_id,token,token_probability,token_log_probability,previous_log_probability,cumulative_log_probability,is_eos,carried_forward,survived,on_final_path
15,137,147,6,2801, user,0.35342284275449776,-1.0400900840759277,-9.873002052307129,-10.913091659545898,False,False,False,False
15,137,148,7,6159, story,0.2752459866925248,-1.2900900840759277,-9.873002052307129,-11.163091659545898,False,False,False,False
15,138,149,8,2902, want,0.31610956436462634,-1.1516664028167725,-10.498002052307129,-11.64966869354248,False,False,False,False
15,139,150,9,16973, wants,0.4135106707118002,-0.8830719590187073,-11.079712867736816,-11.962784767150879,False,False,False,False
16,141,151,0,23416, bear,0.9915185686213651,-0.008517603389918804,-8.363407135009766,-8.37192440032959,False,False,True,True
16,143,152,1,1052,1,0.9968736466343491,-0.0031312506180256605,-8.473210334777832,-8.476341247558594,False,False,True,False
16,142,153,2,1333, in,0.6533003654839774,-0.4257182776927948,-8.471391677856445,-8.897109985351562,False,False,True,False
16,144,154,3,1051,0,0.9939282118302775,-0.006090296432375908,-9.067206382751465,-9.073296546936035,False,False,True,False
16,145,155,4,1052,1,0.9944132912147537,-0.00560237281024456,-9.851641654968262,-9.857244491577148,False,False,True,False
16,146,156,5,1052,1,0.9963647437167941,-0.0036418798845261335,-9.871538162231445,-9.8751802444458,False,False,True,False
16,142,157,6,15703,"...""",0.0884145873663966,-2.425718307495117,-8.471391677856445,-10.897109985351562,False,False,True,False
16,142,158,7,1480, that,0.06468549394412405,-2.738218307495117,-8.471391677856445,-11.209609985351562,False,False,False,False
16,142,159,8,2558, who,0.036856683458598015,-3.300718307495117,-8.471391677856445,-11.772109985351562,False,False,False,False
16,142,160,9,1243, ,0.036856683458598015,-3.300718307495117,-8.471391677856445,-11.772109985351562,False,False,True,False
17,152,161,0,1051,0,0.9966172358057768,-0.0033884986769407988,-8.476341247558594,-8.479729652404785,False,False,True,False
17,151,162,1,1333, in,0.8456911063635947,-0.1676011085510254,-8.37192440032959,-8.539525985717773,False,False,True,True
17,153,163,2,2247, about,0.9890957385296494,-0.010964148677885532,-8.897109985351562,-8.908074378967285,False,False,True,False
17,154,164,3,1051,0,0.9999085748308497,-9.142934868577868e-05,-9.073296546936035,-9.07338809967041,False,False,True,False
17,155,165,4,1051,0,0.9999162028949069,-8.380061626667157e-05,-9.857244491577148,-9.857328414916992,False,False,True,False
17,156,166,5,1051,0,0.9958117917899034,-0.004197003319859505,-9.8751802444458,-9.879377365112305,False,False,True,False
17,151,167,6,15703,"...""",0.05755000202939835,-2.8551011085510254,-8.37192440032959,-11.227025985717773,False,False,True,False
17,157,168,7,1376,"

",0.5602950155288108,-0.579291820526123,-10.897109985351562,-11.476402282714844,False,False,True,False
17,151,169,8,1243, ,0.027184696068865297,-3.6051011085510254,-8.37192440032959,-11.977025985717773,False,False,True,False
17,160,170,9,15703,"...""",0.5972013796455831,-0.5155009031295776,-11.772109985351562,-12.28761100769043,False,False,False,False
18,161,171,0,1051,0,0.9999256189345929,-7.438383181579411e-05,-8.479729652404785,-8.479804039001465,False,False,True,False
18,162,172,1,2247, about,0.9951588578675857,-0.004852898418903351,-8.539525985717773,-8.544379234313965,False,False,True,True
18,163,173,2,1243, ,0.9985623791762558,-0.0014386551920324564,-8.908074378967285,-8.909513473510742,False,False,True,False
18,164,174,3,14912, tokens,0.9963408389550915,-0.00366587215103209,-9.07338809967041,-9.077054023742676,False,False,True,False
18,165,175,4,1051,0,0.9999204937224269,-7.950943836476654e-05,-9.857328414916992,-9.857407569885254,False,False,True,False
18,166,176,5,1051,0,0.9998967754092747,-0.00010322991875000298,-9.879377365112305,-9.879480361938477,False,False,True,False
18,167,177,6,1376,"

",0.4676576508985246,-0.7600187659263611,-11.227025985717773,-11.987044334411621,False,False,True,False
18,167,178,7,1049,.,0.3214160704492359,-1.1350188255310059,-11.227025985717773,-12.362045288085938,False,False,False,False
18,168,179,8,4823,We,0.41206437210971103,-0.8865756988525391,-11.476402282714844,-12.362977981567383,False,False,True,False
18,169,180,9,15703,"...""",0.6021496384476499,-0.5072492957115173,-11.977025985717773,-12.484274864196777,False,False,False,False
19,171,181,0,14912, tokens,0.9980909384353595,-0.001910886145196855,-8.479804039001465,-8.481715202331543,False,False,True,False
19,172,182,1,1243, ,0.9989603847753761,-0.0010401559993624687,-8.544379234313965,-8.545419692993164,False,False,True,True
19,173,183,2,1052,1,0.9850643461669083,-0.0150483138859272,-8.909513473510742,-8.924561500549316,False,False,True,False
19,174,184,3,1049,.,0.8946476249402336,-0.11132535338401794,-9.077054023742676,-9.188379287719727,False,False,True,False
19,175,185,4,14912, tokens,0.9980795381004456,-0.0019223083509132266,-9.857407569885254,-9.859330177307129,False,False,True,False
19,176,186,5,14912, tokens,0.995389124078555,-0.004621538799256086,-9.879480361938477,-9.884101867675781,False,False,True,False
19,174,187,6,1047,",",0.044541886450401316,-3.111325263977051,-9.077054023742676,-12.188379287719727,False,False,False,False
19,174,188,7,1243, ,0.030613161014485697,-3.486325263977051,-9.077054023742676,-12.563379287719727,False,False,False,False
19,177,189,8,4823,We,0.4710471859211921,-0.75279700756073,-11.987044334411621,-12.73984146118164,False,False,False,False
19,179,190,9,2351, need,0.5732915373895234,-0.5563609004020691,-12.362977981567383,-12.919339179992676,False,False,False,False
20,181,191,0,1049,.,0.9633099446303329,-0.03738006576895714,-8.481715202331543,-8.519095420837402,False,False,True,False
20,182,192,1,1052,1,0.9908889244577725,-0.009152835234999657,-8.545419692993164,-8.554572105407715,False,False,True,True
20,183,193,2,1051,0,0.9751266573315578,-0.025187911465764046,-8.924561500549316,-8.949748992919922,False,False,True,False
20,185,194,3,1049,.,0.8579523851092667,-0.15320667624473572,-9.859330177307129,-10.012537002563477,False,False,False,False
20,186,195,4,1049,.,0.8403081461576805,-0.17398661375045776,-9.884101867675781,-10.058088302612305,False,False,True,False
20,184,196,5,1617, The,0.2507279951961378,-1.3833866119384766,-9.188379287719727,-10.571765899658203,False,False,True,False
20,184,197,6,4642, They,0.1723226629910599,-1.7583866119384766,-9.188379287719727,-10.946765899658203,False,False,False,False
20,184,198,7,1376,"

",0.06748252443122885,-2.6958866119384766,-9.188379287719727,-11.884265899658203,False,False,False,False
20,184,199,8,15951, Also,0.055944977721808974,-2.8833866119384766,-9.188379287719727,-12.071765899658203,False,False,False,False
20,184,200,9,2410, It,0.055944977721808974,-2.8833866119384766,-9.188379287719727,-12.071765899658203,False,False,False,False
21,192,201,0,1051,0,0.9837176507320372,-0.016416363418102264,-8.554572105407715,-8.570988655090332,False,False,True,True
21,193,202,1,1051,0,0.99963023035018,-0.0003698380314745009,-8.949748992919922,-8.950119018554688,False,False,True,False
21,191,203,2,4632, So,0.18455977131111811,-1.689781904220581,-8.519095420837402,-10.208877563476562,False,False,True,False
21,191,204,3,1617, The,0.1437352944205782,-1.939781904220581,-8.519095420837402,-10.458877563476562,False,False,True,False
21,191,205,4,1376,"

",0.12684595211824512,-2.064781904220581,-8.519095420837402,-10.583877563476562,False,False,True,False
21,191,206,5,6640, Let,0.09280248103832552,-2.377281904220581,-8.519095420837402,-10.896377563476562,False,False,True,False
21,195,207,6,1617, The,0.36446794170953317,-1.0093166828155518,-10.058088302612305,-11.067404747009277,False,False,True,False
21,191,208,7,3217, We,0.06789574553266332,-2.689781904220581,-8.519095420837402,-11.208877563476562,False,False,True,False
21,191,209,8,4642, They,0.06789574553266332,-2.689781904220581,-8.519095420837402,-11.208877563476562,False,False,True,False
21,196,210,9,2801, user,0.5062473647394716,-0.680729866027832,-10.571765899658203,-11.252495765686035,False,False,False,False
22,201,211,0,1051,0,0.9997511529374614,-0.0002488780301064253,-8.570988655090332,-8.571237564086914,False,False,True,True
22,202,212,1,14912, tokens,0.9963606016467165,-0.0036460370756685734,-8.950119018554688,-8.953764915466309,False,False,True,False
22,203,213,2,1604, we,0.6106037519278217,-0.49330705404281616,-10.208877563476562,-10.702184677124023,False,False,True,False
22,206,214,3,1042,',0.9406661863554272,-0.06116694584488869,-10.896377563476562,-10.957544326782227,False,False,True,False
22,205,215,4,4823,We,0.6810538251092958,-0.38411393761634827,-10.583877563476562,-10.967991828918457,False,False,True,False
22,204,216,5,2801, user,0.4269970409370799,-0.8509781956672668,-10.458877563476562,-11.309855461120605,False,False,False,False
22,207,217,6,2801, user,0.642325022152809,-0.4426608383655548,-11.067404747009277,-11.510066032409668,False,False,True,False
22,208,218,7,2351, need,0.5852230335816245,-0.5357622504234314,-11.208877563476562,-11.74463939666748,False,False,True,False
22,204,219,8,6159, story,0.13862565115766973,-1.975978136062622,-10.458877563476562,-12.434855461120605,False,False,False,False
22,209,220,9,2902, want,0.2858384081628724,-1.252328634262085,-11.208877563476562,-12.461206436157227,False,False,False,False
23,211,221,0,14912, tokens,0.9980504448072691,-0.0019514580490067601,-8.571237564086914,-8.573188781738281,False,False,True,True
23,212,222,1,2403,".""",0.7940815901673187,-0.23056906461715698,-8.953764915466309,-9.184333801269531,False,False,True,False
23,212,223,2,1049,.,0.17718354182399124,-1.7305691242218018,-8.953764915466309,-10.684333801269531,False,False,True,False
23,214,224,3,1118,s,0.9999984502816872,-1.5497195136049413e-06,-10.957544326782227,-10.95754623413086,False,False,False,False
23,213,225,4,2351, need,0.7608297846179207,-0.27334561944007874,-10.702184677124023,-10.975530624389648,False,False,True,False
23,215,226,5,2351, need,0.7080020611734744,-0.3453082740306854,-10.967991828918457,-11.313300132751465,False,False,True,False
23,218,227,6,1343, to,0.9797150153944832,-0.02049355022609234,-11.74463939666748,-11.765132904052734,False,False,True,False
23,217,228,7,16973, wants,0.4153866429655669,-0.8785455226898193,-11.510066032409668,-12.388611793518066,False,False,False,False
23,215,229,8,4016, must,0.15797660858698587,-1.8453083038330078,-10.967991828918457,-12.813300132751465,False,False,False,False
23,213,230,9,4016, must,0.1166770159629767,-2.148345708847046,-10.702184677124023,-12.850530624389648,False,False,False,False
24,221,231,0,2403,".""",0.8646547437977505,-0.1454249918460846,-8.573188781738281,-8.718613624572754,False,False,True,False
24,222,232,1,1376,"

",0.49653505350729854,-0.7001011967658997,-9.184333801269531,-9.884434700012207,False,False,True,False
24,221,233,2,1049,.,0.11701828419149898,-2.1454250812530518,-8.573188781738281,-10.718613624572754,False,False,True,True
24,222,234,3,4632, So,0.161201339859403,-1.8251011371612549,-9.184333801269531,-11.009434700012207,False,False,True,False
24,225,235,4,1343, to,0.926173491350801,-0.07669370621442795,-10.975530624389648,-11.052224159240723,False,False,True,False
24,223,236,5,1617, The,0.5622172166647327,-0.5758669972419739,-10.684333801269531,-11.260200500488281,False,False,True,False
24,222,237,6,1617, The,0.11793741964827847,-2.137601137161255,-9.184333801269531,-11.321934700012207,False,False,False,False
